,date,status,age_group,gender,count,rate_per_100000
497,2020-03-21,deaths,80+,male,34,4.572135523
498,2020-03-21,deaths,80+,female,47,4.387160368
499,2020-03-21,deaths,80+,all,81,4.462950076
500,2020-03-21,deaths,all,male,94,0.469678106
501,2020-03-21,deaths,all,female,71,0.353514286
502,2020-03-21,deaths,all,all,165,0.411494298
503,2020-03-28,cases,0 to 11,male,66,2.640439369
504,2020-03-28,cases,0 to 11,female,64,2.694089126
505,2020-03-28,cases,0 to 11,all,130,2.666581883
506,2020-03-28,cases,12 to 19,male,107,5.8506264
507,2020-03-28,cases,12 to 19,female,113,6.566987926
508,2020-03-28,cases,12 to 19,all,220,6.19789542
509,2020-03-28,cases,20 to 29,male,430,14.91798922
510,2020-03-28,cases,20 to 29,female,489,18.50882462
511,2020-03-28,cases,20 to 29,all,919,16.63526361
512,2020-03-28,cases,30 to 39,male,447,15.15996305
513,2020-03-28,cases,30 to 39,female,478,16.84911057
514,2020-03-28,cases,30 to 39,all,925,15.98824371
515,2020-03-28,cases,40 to 49,male,478,18.61123581
516,2020-03-28,cases,40 to 49,female,502,19.58452713
517,2020-03-28,cases,40 to 49,all,980,19.09739849
518,2020-03-28,cases,50 to 59,male,552,22.40789018
519,2020-03-28,cases,50 to 59,female,629,24.98783382
520,2020-03-28,cases,50 to 59,all,1181,23.71179785
521,2020-03-28,cases,60 to 69,male,487,19.64567591
522,2020-03-28,cases,60 to 69,female,431,16.67498481
523,2020-03-28,cases,60 to 69,all,918,18.12929744
524,2020-03-28,cases,70 to 79,male,306,19.12540641
525,2020-03-28,cases,70 to 79,female,245,13.82356393
526,2020-03-28,cases,70 to 79,all,551,16.33898743
527,2020-03-28,cases,80+,male,229,30.7946775
528,2020-03-28,cases,80+,female,353,32.95037468
529,2020-03-28,cases,80+,all,582,32.06712277
530,2020-03-28,cases,all,male,3102,15.4993775
531,2020-03-28,cases,all,female,3304,16.45086196
532,2020-03-28,cases,all,all,6406,15.97595437
533,2020-03-28,hospitalizations,0 to 11,male,2,0.080013314
534,2020-03-28,hospitalizations,0 to 11,all,2,0.041024337
535,2020-03-28,hospitalizations,12 to 19,male,2,0.109357503
536,2020-03-28,hospitalizations,12 to 19,female,1,0.058114937
537,2020-03-28,hospitalizations,12 to 19,all,3,0.084516756
538,2020-03-28,hospitalizations,20 to 29,male,7,0.242850987
539,2020-03-28,hospitalizations,20 to 29,female,15,0.567755357
540,2020-03-28,hospitalizations,20 to 29,all,22,0.398232644
541,2020-03-28,hospitalizations,30 to 39,male,24,0.813957748
542,2020-03-28,hospitalizations,30 to 39,female,15,0.52873778
543,2020-03-28,hospitalizations,30 to 39,all,39,0.674098924
544,2020-03-28,hospitalizations,40 to 49,male,45,1.75210379
545,2020-03-28,hospitalizations,40 to 49,female,41,1.599533092
546,2020-03-28,hospitalizations,40 to 49,all,86,1.675894153
547,2020-03-28,hospitalizations,50 to 59,male,105,4.262370414
548,2020-03-28,hospitalizations,50 to 59,female,62,2.463029725
549,2020-03-28,hospitalizations,50 to 59,all,167,3.35298073
550,2020-03-28,hospitalizations,60 to 69,male,119,4.800483437
551,2020-03-28,hospitalizations,60 to 69,female,74,2.862990432
552,2020-03-28,hospitalizations,60 to 69,all,193,3.811497174
553,2020-03-28,hospitalizations,70 to 79,male,120,7.500159378
554,2020-03-28,hospitalizations,70 to 79,female,84,4.739507633
555,2020-03-28,hospitalizations,70 to 79,all,204,6.049280284
556,2020-03-28,hospitalizations,80+,male,107,14.38877944
557,2020-03-28,hospitalizations,80+,female,116,10.82788516
558,2020-03-28,hospitalizations,80+,all,223,12.28688725
559,2020-03-28,hospitalizations,all,male,531,2.653181642
560,2020-03-28,hospitalizations,all,female,408,2.031462373
561,2020-03-28,hospitalizations,all,all,939,2.341776639
562,2020-03-28,icu,0 to 11,male,1,0.040006657
563,2020-03-28,icu,0 to 11,all,1,0.020512168
564,2020-03-28,icu,20 to 29,male,1,0.034692998
565,2020-03-28,icu,20 to 29,female,5,0.189251786
566,2020-03-28,icu,20 to 29,all,6,0.108608903
567,2020-03-28,icu,30 to 39,male,9,0.305234155
568,2020-03-28,icu,30 to 39,female,3,0.105747556
569,2020-03-28,icu,30 to 39,all,12,0.207415054
570,2020-03-28,icu,40 to 49,male,20,0.778712796
571,2020-03-28,icu,40 to 49,female,7,0.273091016
572,2020-03-28,icu,40 to 49,all,27,0.526152815
573,2020-03-28,icu,50 to 59,male,40,1.623760158
574,2020-03-28,icu,50 to 59,female,20,0.794525718
575,2020-03-28,icu,50 to 59,all,60,1.204663735
576,2020-03-28,icu,60 to 69,male,60,2.420411817
577,2020-03-28,icu,60 to 69,female,22,0.851159318
578,2020-03-28,icu,60 to 69,all,82,1.619392582
579,2020-03-28,icu,70 to 79,male,49,3.06256508
580,2020-03-28,icu,70 to 79,female,26,1.466990458
581,2020-03-28,icu,70 to 79,all,75,2.224000104
582,2020-03-28,icu,80+,male,16,2.151593188
583,2020-03-28,icu,80+,female,12,1.120126052
584,2020-03-28,icu,80+,all,28,1.542748174
585,2020-03-28,icu,all,male,196,0.979328817
586,2020-03-28,icu,all,female,95,0.473012072
587,2020-03-28,icu,all,all,291,0.725726307
588,2020-03-28,deaths,20 to 29,male,1,0.034692998
589,2020-03-28,deaths,20 to 29,all,1,0.018101484
590,2020-03-28,deaths,40 to 49,male,4,0.155742559
591,2020-03-28,deaths,40 to 49,female,1,0.039013002
592,2020-03-28,deaths,40 to 49,all,5,0.097435707
593,2020-03-28,deaths,50 to 59,male,5,0.20297002
594,2020-03-28,deaths,50 to 59,female,6,0.238357715
595,2020-03-28,deaths,50 to 59,all,11,0.220855018
596,2020-03-28,deaths,60 to 69,male,15,0.605102954
597,2020-03-28,deaths,60 to 69,female,10,0.386890599
598,2020-03-28,deaths,60 to 69,all,25,0.493717251
599,2020-03-28,deaths,70 to 79,male,36,2.250047814
600,2020-03-28,deaths,70 to 79,female,13,0.733495229
601,2020-03-28,deaths,70 to 79,all,49,1.453013402
602,2020-03-28,deaths,80+,male,69,9.278745621
603,2020-03-28,deaths,80+,female,86,8.027570036
604,2020-03-28,deaths,80+,all,155,8.540213109
605,2020-03-28,deaths,all,male,130,0.649554828
606,2020-03-28,deaths,all,female,116,0.577572636
607,2020-03-28,deaths,all,all,246,0.613500589
608,2020-04-04,cases,0 to 11,male,51,2.040339512
609,2020-04-04,cases,0 to 11,female,43,1.810091132
610,2020-04-04,cases,0 to 11,all,94,1.928143823
611,2020-04-04,cases,12 to 19,male,76,4.155585106
612,2020-04-04,cases,12 to 19,female,95,5.520919053
613,2020-04-04,cases,12 to 19,all,171,4.817455077
614,2020-04-04,cases,20 to 29,male,340,11.79561938
615,2020-04-04,cases,20 to 29,female,395,14.95089105
616,2020-04-04,cases,20 to 29,all,735,13.30459059
617,2020-04-04,cases,30 to 39,male,430,14.58340964
618,2020-04-04,cases,30 to 39,female,451,15.89738257
619,2020-04-04,cases,30 to 39,all,882,15.24500644
620,2020-04-04,cases,30 to 39,other,1,NA
621,2020-04-04,cases,40 to 49,male,495,19.27314169
622,2020-04-04,cases,40 to 49,female,650,25.35845146
623,2020-04-04,cases,40 to 49,all,1146,22.33226394
624,2020-04-04,cases,40 to 49,other,1,NA
625,2020-04-04,cases,50 to 59,male,506,20.54056599
626,2020-04-04,cases,50 to 59,female,621,24.67002354
627,2020-04-04,cases,50 to 59,all,1127,22.62760049
628,2020-04-04,cases,60 to 69,male,442,17.83036705
629,2020-04-04,cases,60 to 69,female,432,16.71367387
630,2020-04-04,cases,60 to 69,all,874,17.26035508
631,2020-04-04,cases,70 to 79,male,324,20.25043032
632,2020-04-04,cases,70 to 79,female,314,17.71673091
633,2020-04-04,cases,70 to 79,all,639,18.94848089
634,2020-04-04,cases,70 to 79,other,1,NA
635,2020-04-04,cases,80+,male,454,61.0514567
636,2020-04-04,cases,80+,female,830,77.47538523
637,2020-04-04,cases,80+,all,1284,70.74602343
638,2020-04-04,cases,all,male,3118,15.57932271
639,2020-04-04,cases,all,female,3831,19.07483419
640,2020-04-04,cases,all,all,6952,17.33762641
641,2020-04-04,cases,all,other,3,NA
642,2020-04-04,hospitalizations,0 to 11,female,2,0.084190285
643,2020-04-04,hospitalizations,0 to 11,all,2,0.041024337
644,2020-04-04,hospitalizations,12 to 19,male,1,0.054678751
645,2020-04-04,hospitalizations,12 to 19,female,1,0.058114937
646,2020-04-04,hospitalizations,12 to 19,all,2,0.056344504
647,2020-04-04,hospitalizations,20 to 29,male,12,0.416315978
648,2020-04-04,hospitalizations,20 to 29,female,12,0.454204285
649,2020-04-04,hospitalizations,20 to 29,all,24,0.434435611
650,2020-04-04,hospitalizations,30 to 39,male,19,0.644383217
651,2020-04-04,hospitalizations,30 to 39,female,20,0.704983706
652,2020-04-04,hospitalizations,30 to 39,all,39,0.674098924
653,2020-04-04,hospitalizations,40 to 49,male,49,1.907846349
654,2020-04-04,hospitalizations,40 to 49,female,43,1.677559097
655,2020-04-04,hospitalizations,40 to 49,all,92,1.792817001
656,2020-04-04,hospitalizations,50 to 59,male,107,4.343558422
657,2020-04-04,hospitalizations,50 to 59,female,71,2.820566298
658,2020-04-04,hospitalizations,50 to 59,all,178,3.573835748
659,2020-04-04,hospitalizations,60 to 69,male,121,4.881163831
660,2020-04-04,hospitalizations,60 to 69,female,93,3.59808257
661,2020-04-04,hospitalizations,60 to 69,all,214,4.226219664
662,2020-04-04,hospitalizations,70 to 79,male,144,9.000191254
663,2020-04-04,hospitalizations,70 to 79,female,105,5.924384541
664,2020-04-04,hospitalizations,70 to 79,all,249,7.383680347
665,2020-04-04,hospitalizations,80+,male,147,19.76776241
666,2020-04-04,hospitalizations,80+,female,208,19.41551823
667,2020-04-04,hospitalizations,80+,all,355,19.55984293
668,2020-04-04,hospitalizations,all,male,600,2.997945358
669,2020-04-04,hospitalizations,all,female,555,2.763386316
670,2020-04-04,hospitalizations,all,all,1155,2.880460084
671,2020-04-04,icu,12 to 19,male,1,0.054678751
672,2020-04-04,icu,12 to 19,all,1,0.028172252
673,2020-04-04,icu,20 to 29,male,3,0.104078995
674,2020-04-04,icu,20 to 29,female,2,0.075700714
675,2020-04-04,icu,20 to 29,all,5,0.090507419
676,2020-04-04,icu,30 to 39,male,5,0.169574531
677,2020-04-04,icu,30 to 39,female,5,0.176245927
678,2020-04-04,icu,30 to 39,all,10,0.172845878
679,2020-04-04,icu,40 to 49,male,18,0.700841516
680,2020-04-04,icu,40 to 49,female,11,0.429143025
681,2020-04-04,icu,40 to 49,all,29,0.565127098
682,2020-04-04,icu,50 to 59,male,48,1.948512189
683,2020-04-04,icu,50 to 59,female,23,0.913704576
684,2020-04-04,icu,50 to 59,all,71,1.425518753
685,2020-04-04,icu,60 to 69,male,51,2.057350044
686,2020-04-04,icu,60 to 69,female,33,1.276738977
687,2020-04-04,icu,60 to 69,all,84,1.658889962
688,2020-04-04,icu,70 to 79,male,57,3.562575705
689,2020-04-04,icu,70 to 79,female,22,1.241299618
690,2020-04-04,icu,70 to 79,all,79,2.342613443
691,2020-04-04,icu,80+,male,13,1.748169465
692,2020-04-04,icu,80+,female,21,1.96022059
693,2020-04-04,icu,80+,all,34,1.873337069
694,2020-04-04,icu,all,male,196,0.979328817
695,2020-04-04,icu,all,female,117,0.58255171
696,2020-04-04,icu,all,all,313,0.780592213
697,2020-04-04,deaths,30 to 39,male,2,0.067829812
698,2020-04-04,deaths,30 to 39,all,2,0.034569176
699,2020-04-04,deaths,40 to 49,male,2,0.07787128
700,2020-04-04,deaths,40 to 49,female,2,0.078026005
701,2020-04-04,deaths,40 to 49,all,4,0.077948565
702,2020-04-04,deaths,50 to 59,male,8,0.324752032
703,2020-04-04,deaths,50 to 59,female,4,0.158905144
704,2020-04-04,deaths,50 to 59,all,12,0.240932747
705,2020-04-04,deaths,60 to 69,male,23,0.92782453
706,2020-04-04,deaths,60 to 69,female,9,0.348201539
707,2020-04-04,deaths,60 to 69,all,32,0.631958081
708,2020-04-04,deaths,70 to 79,male,52,3.250069064
709,2020-04-04,deaths,70 to 79,female,28,1.579835878
710,2020-04-04,deaths,70 to 79,all,80,2.372266778
711,2020-04-04,deaths,80+,male,114,15.33010146
712,2020-04-04,deaths,80+,female,170,15.8684524
713,2020-04-04,deaths,80+,all,284,15.64787434
714,2020-04-04,deaths,all,male,201,1.004311695
715,2020-04-04,deaths,all,female,213,1.060542857
716,2020-04-04,deaths,all,all,414,1.032476601
717,2020-04-11,cases,0 to 11,male,45,1.80029957
718,2020-04-11,cases,0 to 11,female,40,1.683805704
719,2020-04-11,cases,0 to 11,all,85,1.743534308
720,2020-04-11,cases,12 to 19,male,83,4.538336366
721,2020-04-11,cases,12 to 19,female,95,5.520919053
722,2020-04-11,cases,12 to 19,all,178,5.01466084
723,2020-04-11,cases,20 to 29,male,339,11.76092639
724,2020-04-11,cases,20 to 29,female,502,19.00087926
725,2020-04-11,cases,20 to 29,all,841,15.22334787
726,2020-04-11,cases,30 to 39,male,461,15.63477173
727,2020-04-11,cases,30 to 39,female,601,21.18476037
728,2020-04-11,cases,30 to 39,all,1062,18.35623224
729,2020-04-11,cases,40 to 49,male,606,23.5949977
730,2020-04-11,cases,40 to 49,female,726,28.32343964
731,2020-04-11,cases,40 to 49,all,1333,25.97635937
732,2020-04-11,cases,40 to 49,other,1,NA
733,2020-04-11,cases,50 to 59,male,506,20.54056599
734,2020-04-11,cases,50 to 59,female,751,29.8344407
735,2020-04-11,cases,50 to 59,all,1257,25.23770525
736,2020-04-11,cases,60 to 69,male,363,14.64349149
737,2020-04-11,cases,60 to 69,female,430,16.63629575
738,2020-04-11,cases,60 to 69,all,793,15.66071119
739,2020-04-11,cases,70 to 79,male,319,19.93792368
740,2020-04-11,cases,70 to 79,female,339,19.12729866
741,2020-04-11,cases,70 to 79,all,658,19.51189425
742,2020-04-11,cases,80+,male,682,91.71165962
743,2020-04-11,cases,80+,female,1460,136.2820029
744,2020-04-11,cases,80+,all,2142,118.0202353
745,2020-04-11,cases,all,male,3404,17.00834333
746,2020-04-11,cases,all,female,4944,24.61654405
747,2020-04-11,cases,all,all,8349,20.82161146
748,2020-04-11,cases,all,other,1,NA
749,2020-04-11,hospitalizations,0 to 11,female,2,0.084190285
750,2020-04-11,hospitalizations,0 to 11,all,2,0.041024337
751,2020-04-11,hospitalizations,12 to 19,male,3,0.164036254
752,2020-04-11,hospitalizations,12 to 19,female,2,0.116229875
753,2020-04-11,hospitalizations,12 to 19,all,5,0.14086126
754,2020-04-11,hospitalizations,20 to 29,male,13,0.451008977
755,2020-04-11,hospitalizations,20 to 29,female,19,0.719156785
756,2020-04-11,hospitalizations,20 to 29,all,32,0.579247482
757,2020-04-11,hospitalizations,30 to 39,male,20,0.678298123
758,2020-04-11,hospitalizations,30 to 39,female,27,0.951728003
759,2020-04-11,hospitalizations,30 to 39,all,47,0.812375627
760,2020-04-11,hospitalizations,40 to 49,male,47,1.82997507
761,2020-04-11,hospitalizations,40 to 49,female,25,0.975325056
762,2020-04-11,hospitalizations,40 to 49,all,72,1.403074174
763,2020-04-11,hospitalizations,50 to 59,male,90,3.653460355
764,2020-04-11,hospitalizations,50 to 59,female,87,3.456186872
765,2020-04-11,hospitalizations,50 to 59,all,177,3.553758019
766,2020-04-11,hospitalizations,60 to 69,male,104,4.195380483
767,2020-04-11,hospitalizations,60 to 69,female,67,2.592167013
768,2020-04-11,hospitalizations,60 to 69,all,171,3.377025993
769,2020-04-11,hospitalizations,70 to 79,male,113,7.062650081
770,2020-04-11,hospitalizations,70 to 79,female,91,5.134466602
771,2020-04-11,hospitalizations,70 to 79,all,204,6.049280284
772,2020-04-11,hospitalizations,80+,male,211,28.37413516
773,2020-04-11,hospitalizations,80+,female,303,28.2831828
774,2020-04-11,hospitalizations,80+,all,514,28.32044863
775,2020-04-11,hospitalizations,all,male,601,3.002941934
776,2020-04-11,hospitalizations,all,female,623,3.101963379
777,2020-04-11,hospitalizations,all,all,1224,3.052539517
778,2020-04-11,icu,0 to 11,female,1,0.042095143
779,2020-04-11,icu,0 to 11,all,1,0.020512168
780,2020-04-11,icu,20 to 29,male,4,0.138771993
781,2020-04-11,icu,20 to 29,female,4,0.151401428
782,2020-04-11,icu,20 to 29,all,8,0.14481187
783,2020-04-11,icu,30 to 39,male,4,0.135659625
784,2020-04-11,icu,30 to 39,female,5,0.176245927
785,2020-04-11,icu,30 to 39,all,9,0.15556129
786,2020-04-11,icu,40 to 49,male,17,0.661905876
787,2020-04-11,icu,40 to 49,female,6,0.234078014
788,2020-04-11,icu,40 to 49,all,23,0.44820425
789,2020-04-11,icu,50 to 59,male,35,1.420790138
790,2020-04-11,icu,50 to 59,female,23,0.913704576
791,2020-04-11,icu,50 to 59,all,58,1.164508277
792,2020-04-11,icu,60 to 69,male,36,1.45224709
793,2020-04-11,icu,60 to 69,female,16,0.619024958
794,2020-04-11,icu,60 to 69,all,52,1.026931881
795,2020-04-11,icu,70 to 79,male,31,1.937541173
796,2020-04-11,icu,70 to 79,female,18,1.015608778
797,2020-04-11,icu,70 to 79,all,49,1.453013402
798,2020-04-11,icu,80+,male,19,2.55501691
799,2020-04-11,icu,80+,female,19,1.773532915
800,2020-04-11,icu,80+,all,38,2.093729665
801,2020-04-11,icu,all,male,146,0.729500037
802,2020-04-11,icu,all,female,92,0.458074849
803,2020-04-11,icu,all,all,238,0.593549351
804,2020-04-11,deaths,20 to 29,female,1,0.037850357
805,2020-04-11,deaths,20 to 29,all,1,0.018101484
806,2020-04-11,deaths,30 to 39,male,1,0.033914906
807,2020-04-11,deaths,30 to 39,all,1,0.017284588
808,2020-04-11,deaths,40 to 49,male,1,0.03893564
809,2020-04-11,deaths,40 to 49,female,1,0.039013002
810,2020-04-11,deaths,40 to 49,all,2,0.038974283
811,2020-04-11,deaths,50 to 59,male,6,0.243564024
812,2020-04-11,deaths,50 to 59,female,11,0.436989145
813,2020-04-11,deaths,50 to 59,all,17,0.341321392
814,2020-04-11,deaths,60 to 69,male,30,1.210205908
815,2020-04-11,deaths,60 to 69,female,13,0.502957779
816,2020-04-11,deaths,60 to 69,all,43,0.849193671
817,2020-04-11,deaths,70 to 79,male,28,1.750037188
818,2020-04-11,deaths,70 to 79,female,32,1.805526717
819,2020-04-11,deaths,70 to 79,all,60,1.779200084
820,2020-04-11,deaths,80+,male,166,22.32277932
821,2020-04-11,deaths,80+,female,243,22.68255254
822,2020-04-11,deaths,80+,all,409,22.53514298
823,2020-04-11,deaths,all,male,232,1.159205538
824,2020-04-11,deaths,all,female,301,1.498701408
825,2020-04-11,deaths,all,all,533,1.329251277
826,2020-04-18,cases,0 to 11,male,72,2.880479312
827,2020-04-18,cases,0 to 11,female,70,2.946659982
828,2020-04-18,cases,0 to 11,all,142,2.912727903
829,2020-04-18,cases,12 to 19,male,118,6.452092665
830,2020-04-18,cases,12 to 19,female,146,8.48478086
831,2020-04-18,cases,12 to 19,all,264,7.437474504
832,2020-04-18,cases,20 to 29,male,452,15.68123518
833,2020-04-18,cases,20 to 29,female,599,22.6723639
834,2020-04-18,cases,20 to 29,all,1051,19.02465947
835,2020-04-18,cases,30 to 39,male,566,19.19583688
836,2020-04-18,cases,30 to 39,female,681,24.00469519
837,2020-04-18,cases,30 to 39,all,1247,21.55388099
838,2020-04-18,cases,40 to 49,male,638,24.84093818
839,2020-04-18,cases,40 to 49,female,830,32.38079187
840,2020-04-18,cases,40 to 49,all,1468,28.60712345
841,2020-04-18,cases,50 to 59,male,577,23.42274027
842,2020-04-18,cases,50 to 59,female,840,33.37008015
843,2020-04-18,cases,50 to 59,all,1417,28.45014188
844,2020-04-18,cases,60 to 69,male,488,19.68601611
845,2020-04-18,cases,60 to 69,female,513,19.84748773
846,2020-04-18,cases,60 to 69,all,1001,19.76843871
847,2020-04-18,cases,70 to 79,male,417,26.06305384
848,2020-04-18,cases,70 to 79,female,440,24.82599236
849,2020-04-18,cases,70 to 79,all,857,25.41290786
850,2020-04-18,cases,80+,male,852,114.5723372
851,2020-04-18,cases,80+,female,2071,193.3150877
852,2020-04-18,cases,80+,all,2923,161.0518898
853,2020-04-18,cases,all,male,4180,20.885686
854,2020-04-18,cases,all,female,6190,30.82047081
855,2020-04-18,cases,all,all,10370,25.86179313
856,2020-04-18,hospitalizations,0 to 11,male,1,0.040006657
857,2020-04-18,hospitalizations,0 to 11,all,1,0.020512168
858,2020-04-18,hospitalizations,20 to 29,male,12,0.416315978
859,2020-04-18,hospitalizations,20 to 29,female,12,0.454204285
860,2020-04-18,hospitalizations,20 to 29,all,24,0.434435611
861,2020-04-18,hospitalizations,30 to 39,male,18,0.610468311
862,2020-04-18,hospitalizations,30 to 39,female,24,0.845980447
863,2020-04-18,hospitalizations,30 to 39,all,42,0.725952688
864,2020-04-18,hospitalizations,40 to 49,male,49,1.907846349
865,2020-04-18,hospitalizations,40 to 49,female,27,1.053351061
866,2020-04-18,hospitalizations,40 to 49,all,76,1.48102274
867,2020-04-18,hospitalizations,50 to 59,male,82,3.328708323
868,2020-04-18,hospitalizations,50 to 59,female,57,2.264398296
869,2020-04-18,hospitalizations,50 to 59,all,139,2.79080432
870,2020-04-18,hospitalizations,60 to 69,male,130,5.244225603
871,2020-04-18,hospitalizations,60 to 69,female,96,3.71414975
872,2020-04-18,hospitalizations,60 to 69,all,226,4.463203945
873,2020-04-18,hospitalizations,70 to 79,male,145,9.062692582
874,2020-04-18,hospitalizations,70 to 79,female,92,5.190889312
875,2020-04-18,hospitalizations,70 to 79,all,237,7.02784033
876,2020-04-18,hospitalizations,80+,male,236,31.73599952
877,2020-04-18,hospitalizations,80+,female,371,34.63056376
878,2020-04-18,hospitalizations,80+,all,607,33.4445765
879,2020-04-18,hospitalizations,all,male,673,3.362695377
